type,rating,effects,flavor,description,price_(€),cali,ammonia,apple,apricot,berry,blue,blueberry,butter,cheese,chemical,citrus,coffee,diesel,earthy,flowery,fruit,grape,grapefruit,honey,lavender,lemon,lime,mango,menthol,mint,minty,nutty,orange,peach,pear,pepper,pine,pineapple,pungent,rose,sage,skunk,spicy/herbal,strawberry,sweet,tar,tree,tree fruit,tropical,vanilla,woody,aroused,creative,energetic,euphoric,focused,giggly,happy,hungry,relaxed,sleepy,talkative,tingly,uplifted
sativa,4.3,"Relaxed,Happy,Euphoric,Creative,Focused","Cheese,Sweet,Pungent","Sweet Cheese is a 70% sativa strain that combines the potency and unique flavor profiles of Cheese and Black Jack. Bred by Sweet Seeds, this strain was designed to  induce long-lasting relaxation throughout the body, coupled with intense cerebral euphoria. Sweet Cheese is marked by the fragrant fusion of cheese and spice, a combination of aromas found in few other cannabis varieties. Outdoor Sweet Cheese plants finish flowering in mid-October, while indoor plants bloom in 9 weeks.",20.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
indica,4.0,"Relaxed,Sleepy,Euphoric,Hungry,Happy","Grapefruit,Citrus,Sweet","Sweet Deep Grapefruit is an indica-dominant cross of Grapefruit and Blueberry genetics, bred by Dinafem Seeds. The intense, relaxing effects of the Sweet Deep Grapefruit cannabis strain are led by a unique fruity flavor and carry a captivating, sweet aroma that lures the senses.",20.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
hybrid,4.7,"Aroused,Talkative,Uplifted,Creative,Euphoric","Pear,Diesel,Sweet","Sweet Harlem Diesel by Sumo Seeds is a fascinating cross of European and American genetics. This strain was created by first crossing Old Afghani with Honey Rock (Super Widow x Swazi Poison). The Sweet Afghani cut was then crossed with a US cut of the famous Sour Diesel. The resulting union yields a unique hybrid with a citrus-diesel aroma and uplifting mental effects that keep the consumer alert while the subtle body effects settle into the limbs. Sweet Harlem Diesel won 3rd prize for Indoor at the 2017 Balearic Cup. Its breeder recommends utilizing this strain to help relieve stress, depression, and minor physical discomfort.    ",19.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
hybrid,4.2,"Energetic,Euphoric,Creative,Happy,Aroused","Citrus,Spicy/Herbal,Minty","Sweet Skunk is the supposed cross of Northern Lights and Skunk. This pairing of opposites creates a potent hybrid strain with a strong cerebral bent while offering mid-level body effects. The aroma is a mixture of pine, spice, citrus, and a chemically aftertaste that speaks to the strain’s name. Due to the Sweet Skunk’s powerful head high, consumers of all experience levels should mind their dosage.    ",20.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
hybrid,4.2,"Relaxed,Happy,Giggly,Uplifted,Hungry","Earthy,Pungent,Sweet","THC Bomb is the signature hybrid strain from Bomb Seeds, and as its name indicates, it was developed to have very high THC levels—upwards of 20%! This bomb won’t completely knock you off your feet, though, thanks to its well-rounded hybrid mix. THC Bomb can be grown indoors and out. Plants are shorter but hardy and should mature in 7 to 9 weeks to produce large yields. Flowers will be large and have an even covering of bright orange hairs.",31.5,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
hybrid,4.4,"Happy,Relaxed,Euphoric,Uplifted,Energetic","Citrus,Orange,Sweet","This winner of the 2010 Cannabis Cup was created by the illustrious Barney’s Farm. A strain for connoisseurs, Tangerine Dream is the hybrid daughter of G13, Afghani, and Neville's A5 Haze. Its ability to knock out pain while increasing energy is what makes Tangerine Dream so special. While too much Tangerine Dream may leave you stuck on the couch, this strain was handcrafted to meet the demands of working medical patients. Uplifting and euphoric, it provides users with mental clarity while deeply relaxing muscles. Tangerine Dream typically flowers in 8 to 10 weeks and features a citrusy aroma.",28.835,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
sativa,4.5,"Happy,Uplifted,Energetic,Euphoric,Relaxed","Citrus,Orange,Sweet","Tangie is another fantastic offering from DNA Genetics in Amsterdam that has quickly gained popularity in its home and is spreading elsewhere. This strain is a remake of sorts of the popular version of Tangerine Dream that was sought-after in the 1990s. The genetics on this strain are a cross of California Orange and a Skunk hybrid, and its citrus heritage is the most evident in its refreshing tangerine aroma. As a plant, Tangie grows best outside, producing sticky buds that provide euphoric yet relaxed effects.",24.0,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
sativa,4.7,"Uplifted,Happy,Energetic,Euphoric,Focused","Citrus,Orange,Pungent","Tangie Ghost Train is a wonderful genetic pairing of potent and familiar cultivars created through a collaboration with Rare Dankness, DNA Genetics, and Little Chief. Tangie Ghost Train is a cross between DNA Genetics’ Tangie and Rare Dankness’s Ghost Train Haze #1. Expressing bulbous, golf-ball shaped buds with a dense structure and light orange hue, Tangie Ghost Train is as delicious as it looks. The trichome-covered buds reek of cedar and candied oranges with a tangy, pungent finish. This sativa-dominant strain is perfect for overcoming chronic fatigue. ",85.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
sativa,4.2,"Happy,Relaxed,Focused,Uplifted,Energetic","Earthy,Flowery,Sweet","Thai refers to a cannabis variety that grows natively in Thailand and was brought to the U.S. in the 70s and 80s. This pure sativa landrace is sometimes called “Thai Sticks” because of the way its buds are traditionally dried and tied into long sticks. This original Thai variety has given rise to many strains we commonly see on the market today, including Voodoo, Juicy Fruit, and the classic Haze. Thai induces powerful but comfortable effects and has a distinct fruity, citrus aroma. This strain is a challenge for growers outside tropical climates, but greenhouse gardens make this grow possible for experts patient enough for Thai’s long growth cycle and slow flowering.",19.99,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
sativa,4.9,"Relaxed,Uplifted,Creative,Focused,Talkative","Sweet,Earthy,Tropical","Thunderstruck is a powerful rock ‘n’ roll themed CBD strain without the big hair. Named after the AC/DC song of the same name, you might have guessed that Thunderstruck is the genetic cross of two high-CBD ACDC phenotypes. And just when you thought things couldn't get more metal, Thunderstruck offers consumers a 12:1 CBD/THC ratio that can help ease nausea, abate seizure activity, and reduce inflammation all while keeping the consumer clear headed. The aroma and flavors of Thunderstruck are grassy and subtle. Enjoy this sativa-dominant cross if you are looking for a quality medicinal strain with little to no psychoactive effects.     ",23.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
hybrid,4.5,"Sleepy,Focused,Happy,Relaxed,Energetic","Flowery,Earthy","Toxic is a strain created from two of Ripper Seeds’ most award-winning strains, Ripper Haze x Criminal. This combination bends supplementary parts of the Haze and Critical Mass lineages to fashion a potent and dense flower with natural resistance to pests and mold. These natural resistances alongside the 60-65 day flowering time make Toxic an ideal strain for outdoor growers. Its abundance of trichomes and overall resin production also make it a perfect strain for extraction. Toxic won 1st Prize Resins at the 2016 Expogrow Cup in Spain.    ",18.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
hybrid,4.2,"Happy,Euphoric,Relaxed,Uplifted,Creative","Earthy,Pine,Lemon","Trainwreck is a mind-bending hybrid with potent sativa effects that hit like a freight train. Mexican and Thai sativas were bred with Afghani indicas to produce this Northern California staple, passing on a sweet lemon and spicy pine aroma. Trainwreck begins its speedy hurtle through the mind with a surge of euphoria, awakening creativity and happiness. Migraines, pain, and arthritis are mowed down by Trainwreck’s high THC content, and many patients also use it for relief of anxiety, ADD/ADHD, and PTSD. Trainwreck flowers finish up in early October outdoors, while indoor gardens are ready for harvest 8 weeks into flowering.",25.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
indica,4.5,"Relaxed,Sleepy,Happy,Euphoric,Tingly","Earthy,Pungent,Cheese","One cheese, two cheese, Old Cheese crossed with Blue Cheese! Triple Cheese, by world-renowned breeder Barney’s Farm, brings classic Cheese genetics together with a sweet Cheese hybrid. This odoriferous union combines the earthy, cave-aged funk of Old Cheese and the sweet and savory bouquet of Blue Cheese, creating a one-of-a-kind terpene profile. Known to consistently reach 22% THC or higher, this manageable plant offers Cheese lovers new levels of complexity while preserving enjoyable effects.   ",31.68,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
sativa,4.6,"Happy,Focused,Uplifted,Energetic,Euphoric","Pungent,Skunk,Flowery","Tutankhamon (AKA King Tut) by Pyramid Seeds has kept the sour, skunky smell of its parent strain, AK-47, as well as the sativa-dominant effects, making it a great choice for social outings or creative stimulation. This strain has built a reputation for having high THC levels, and the flavor has hints of fresh fruit and flowers that make this beautiful bud fit for a king!",30.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
hybrid,4.8,"Happy,Uplifted,Relaxed,Euphoric,Energetic","Earthy,Woody","Violeta by Ace Seeds is an indica-dominant hybrid cross of two deliciously purple strains. Its vibrant colors and balanced effects were brought to life by pairing Purple Malawi, a deep purple expression of the African sativa crossed with Pakistan Chitral Kush. Violeta’s aroma is nearly as unique as its appearance, with a bouquet of balsamic vinegar and tree fruit. The stoney effects and medium potency of this strain make it a pleasant cannabis variety any time of the day.",25.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
hybrid,4.3,"Happy,Giggly,Relaxed,Hungry,Uplifted","Sweet,Flowery,Citrus","Wappa is a 60% indica-dominant hybrid bred by Paradise Seeds that delivers happy, uplifting effects alongside an intense fruity flavor.",20.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
hybrid,3.9,"Relaxed,Hungry,Happy,Euphoric,Uplifted","Earthy,Sweet,Flowery","Warlock is an indica-dominant strain bred by Magus Genetics through crossing Skunk and Afghani varieties. Its stimulating, focused buzz sharpens the mind against inattention and boredom, and may help those struggling with ADD/ADHD. With a sweet and sour aroma, Warlocks ushers in its mellow stress-relieving and engaged effects. Some Warlock varieties have been bred to contain higher levels of CBD to ward off pain, inflammation, and other ailments. Indoor Warlock plants finish flowering in 55 to 60 days, or at the end of October in outdoor gardens.",70.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
indica,5.0,"Creative,Relaxed,Sleepy,Talkative,Tingly","Earthy,Pungent,Cheese","Washing Machine by Ripper Seeds is a funky cut created by crossing Exodus Cheese with Bubba Kush. It emits a delicate aroma of moist earth and anise, with effects that lay heavily on the body. This strain’s stout physical effects are designed for heavyweight cannabis consumers and may overwhelm unseasoned smokers. It has a snappy 60-65 day flowering time, and the breeder recommends truncating its vegetative cycle due to its incredible desire to stretch. Washing Machine won 3rd Prize for Outdoor Flower at the 2017 THC Cup. ",18.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
indica,4.5,"Relaxed,Happy,Hungry,Sleepy,Euphoric","Sweet,Berry,Tropical","Watermelon is an 80% indica strain. Its large, dense buds are valued for their high THC content and relaxing effects, useful as a sleeping aid or appetite stimulant. As the name suggests, this strain has a distinct fruity watermelon flavor profile, reminiscent of grape with hashy undertones. Watermelon is prized by growers for its high yield and potency, requiring 55 to 60 days flowering time.",29.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
hybrid,4.7,"Relaxed,Happy,Euphoric,Uplifted,Focused","Sweet,Vanilla,Earthy","Wedding Cake, also known as Pink Cookies, is the familial genetic cross of Girl Scout Cookies and Cherry Pie. This delectable treat is rich with tangy sweet earth and pepper, taking notes and dimension from its OG and Durban Poison parentage. Enjoy this double dose of dense dankness with care, as certain farms have noted THC content upwards of 25% or greater.  ",29.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
indica,4.7,"Tingly,Creative,Energetic,Giggly,Happy","Sweet,Strawberry,Grape","Wembley by Pyramid Seeds is an indica-dominant strain created by combining AK-47 and Bubble Gum. This fruity strain has a stable, solid morphology that is typically low to the ground and flowers in about 60 days. Its long-lasting relaxation pairs nicely with AK-47’s heady sizzle, giving Wembly an immersive physical sensation that sticks to the bones. Enjoy Wembley to improve mood while tempering minor physical pain.",35.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
indica,4.1,"Relaxed,Happy,Uplifted,Sleepy,Euphoric","Berry,Earthy,Sweet",White Berry's hybridized genetics create a complex and versatile strain. The typical result is a sativa head effect with an indica-style body sensation when consumed in higher quantities.,25.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
hybrid,4.2,"Relaxed,Euphoric,Uplifted,Creative,Happy","Diesel,Pungent,Citrus","White Diesel is a sativa-dominant hybrid that mixes the resinous White Widow with the pungent flavors of NYC Diesel. The buds from White Diesel produce a zesty combination of lemon, grapefruit, and the diesel fumes that we’ve come to expect from Sour Diesel varieties. The effects are a well-rounded mix of an uplifting sativa head buzz with mellow body relaxation. Medical patients enjoy White Diesel’s ability to ward off anxiety and depression, and for combatting migraines and gastrointestinal disorders.",28.0,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
hybrid,4.5,"Happy,Uplifted,Relaxed,Energetic,Euphoric","Sweet,Earthy,Pungent","White Fire OG, also known as WiFi OG, is a 60% sativa hybrid with uplifting and comfortable cerebrally focused effects. This strain combines the best features of its parent strains: the sour, earthy, diesel aroma of Fire OG and the high resin production of The White that leaves the plants covered in a dusty snowfall of crystals. Many phenotypes of White Fire OG exist, some with dense, barrel-like buds and others with pointed, conic formations. Daytime use of this strain won’t leave the consumer drowsy, making it a good choice for social and creative activities. White Fire OG is often chosen by patients to treat anxiety and depression, cancer, glaucoma, pain, and appetite loss. Growers of White Fire OG can raise their high-yielding plants outdoors or inside with a 65-day flowering period.",30.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
hybrid,4.7,"Relaxed,Happy,Euphoric,Talkative,Uplifted","Earthy,Pungent,Tropical","White Gold from Sensi Seeds is an indica-dominant hybrid that mixes White Widow with Himalayan Gold. Its dense colas are caked in sticky resin and produce a pungent Haze aroma. White Gold tastes sweet and earthy with a hint of fruitiness, supplying euphoric effects that won’t interrupt focus.",35.5,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
indica,4.2,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Earthy,Sweet,Skunk","White Rhino is a hybrid of White Widow and an unknown North American indica strain, creating a bushy and stout plant. The buds give off a strong and heady high. The plant's parentage hails from Afghanistan, Brazil, and India. White Rhino is one of the best types of marijuana for medicinal use since it has such a high THC content.",25.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
hybrid,4.3,"Relaxed,Happy,Euphoric,Talkative,Focused","Sweet,Skunk,Citrus","Originally created by Dutch breeders Serious Seeds, White Russian is a cross of two legendary strains, White Widow and AK-47. An indica-dominant hybrid, it won the High Times Cannabis Cup 'Best Overall' in 1996 and was for a time considered the strongest strain in the world at 22% THC. Presenting remarkable homogeneity for an f1 hybrid, White Russian is an extremely fragrant plant, smelling of sweet fruit and skunk even in its vegetative cycle. With a flavor that is smooth and spicy with undertones of skunk and earth, White Russian’s high is quite cerebral (especially for an indica), but can lead to couchlock when over-indulged.",70.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
